,budget,theta,n_theta_min,n_preferences,additivity,size,sizes_sum,C,W,T
586,6,union,1,361,2,9,13,34,1,43
587,6,all_thetas,1,361,2,9,13,34,1,43
588,6,heuristic,1,361,2,12,18,26,0,32
589,6,random,1,361,2,9,12,32,0,42
590,6,union,1,361,2,9,12,32,0,42
591,6,all_thetas,1,361,2,9,12,32,0,42
592,6,heuristic,1,361,2,12,18,32,0,35
593,6,random,1,361,2,9,12,32,0,43
594,6,union,1,361,2,9,12,32,0,43
595,6,all_thetas,1,361,2,9,12,32,0,43
596,6,heuristic,1,361,2,12,18,24,7,35
597,6,random,1,361,2,9,12,27,8,40
598,6,union,1,361,2,9,12,27,8,40
599,6,all_thetas,1,361,2,9,12,27,8,40
600,7,heuristic,2,384,4,20,40,23,0,25
601,7,random,2,384,2,8,11,29,0,45
602,7,union,2,384,2,12,18,28,0,34
603,7,all_thetas,2,384,2,8,11,29,0,39
604,7,heuristic,2,384,4,20,40,26,0,29
605,7,random,2,384,2,8,11,31,0,42
606,7,union,2,384,2,12,18,27,0,34
607,7,all_thetas,2,384,2,8,11,29,0,37
608,7,heuristic,2,384,2,15,24,26,0,29
609,7,random,2,384,2,8,11,33,1,41
610,7,union,2,384,2,12,18,29,0,32
611,7,all_thetas,2,384,2,8,11,31,0,36
612,7,heuristic,2,384,2,15,24,23,0,23
613,7,random,2,384,2,8,11,35,1,42
614,7,union,2,384,2,12,18,31,0,33
615,7,all_thetas,2,384,2,8,11,35,1,42
616,7,heuristic,1,384,2,13,20,21,0,22
617,7,random,1,384,2,8,11,30,0,38
618,7,union,1,384,2,8,11,30,0,38
619,7,all_thetas,1,384,2,8,11,30,0,38
620,8,heuristic,1,407,2,15,24,21,7,29
621,8,random,1,407,2,8,11,24,10,43
622,8,union,1,407,2,8,11,24,10,43
623,8,all_thetas,1,407,2,8,11,24,10,43
624,8,heuristic,1,407,4,14,27,28,0,30
625,8,random,1,407,3,9,13,29,0,32
626,8,union,1,407,3,9,13,29,0,32
627,8,all_thetas,1,407,3,9,13,29,0,32
628,8,heuristic,1,407,2,13,20,33,0,34
629,8,random,1,407,2,8,11,36,0,41
630,8,union,1,407,2,8,11,36,0,41
631,8,all_thetas,1,407,2,8,11,36,0,41
632,8,heuristic,1,407,2,12,18,27,7,38
633,8,random,1,407,2,10,14,27,8,41
634,8,union,1,407,2,10,14,27,8,41
635,8,all_thetas,1,407,2,10,14,27,8,41
636,8,heuristic,1,407,2,12,18,37,0,41
637,8,random,1,407,2,10,14,38,0,43
638,8,union,1,407,2,10,14,38,0,43
639,8,all_thetas,1,407,2,10,14,38,0,43
640,9,heuristic,1,430,2,15,24,27,0,28
641,9,random,1,430,2,8,11,33,1,41
642,9,union,1,430,2,8,11,33,1,41
643,9,all_thetas,1,430,2,8,11,33,1,41
644,9,heuristic,1,430,3,21,42,28,0,28
645,9,random,1,430,2,8,11,31,9,45
646,9,union,1,430,2,8,11,31,9,45
647,9,all_thetas,1,430,2,8,11,31,9,45
648,9,heuristic,1,430,3,24,51,23,0,23
649,9,random,1,430,2,8,11,39,0,43
650,9,union,1,430,2,8,11,39,0,43
651,9,all_thetas,1,430,2,8,11,39,0,43
652,9,heuristic,1,430,2,15,24,32,0,32
653,9,random,1,430,2,8,11,34,0,42
654,9,union,1,430,2,8,11,34,0,42
655,9,all_thetas,1,430,2,8,11,34,0,42
656,9,heuristic,1,430,3,24,51,25,0,26
657,9,random,1,430,2,8,11,35,0,41
658,9,union,1,430,2,8,11,35,0,41
659,9,all_thetas,1,430,2,8,11,35,0,41
660,10,heuristic,1,461,4,27,59,8,0,8
661,10,random,1,461,2,8,12,32,0,41
662,10,union,1,461,2,8,12,32,0,41
663,10,all_thetas,1,461,2,8,12,32,0,41
664,10,heuristic,2,461,2,14,22,27,0,29
665,10,random,2,461,2,10,14,32,1,38
666,10,union,2,461,2,12,18,30,0,33
667,10,all_thetas,2,461,2,10,14,31,0,35
668,10,heuristic,8,461,3,21,42,16,0,17
669,10,random,8,461,2,11,17,33,0,38
670,10,union,8,461,2,14,23,25,0,26
671,10,all_thetas,8,461,2,10,15,29,0,34
672,10,heuristic,1,461,2,15,24,30,0,31
673,10,random,1,461,2,9,12,33,0,44
674,10,union,1,461,2,9,12,33,0,44
675,10,all_thetas,1,461,2,9,12,33,0,44
676,10,heuristic,1,461,2,16,26,25,0,26
677,10,random,1,461,2,9,12,35,0,41
678,10,union,1,461,2,9,12,35,0,41
679,10,all_thetas,1,461,2,9,12,35,0,41
680,11,heuristic,1,485,3,14,24,35,0,39
681,11,random,1,485,2,10,14,36,0,41
682,11,union,1,485,2,10,14,36,0,41
683,11,all_thetas,1,485,2,10,14,36,0,41
684,11,heuristic,1,485,3,22,44,22,0,22
685,11,random,1,485,2,9,12,27,1,42
686,11,union,1,485,2,9,12,27,1,42
687,11,all_thetas,1,485,2,9,12,27,1,42
688,11,heuristic,1,485,4,25,55,15,0,15
689,11,random,1,485,2,9,12,33,1,43
690,11,union,1,485,2,9,12,33,1,43
691,11,all_thetas,1,485,2,9,12,33,1,43
692,11,heuristic,1,485,3,22,44,24,1,25
693,11,random,1,485,2,9,12,29,10,44
694,11,union,1,485,2,9,12,29,10,44
695,11,all_thetas,1,485,2,9,12,29,10,44
696,11,heuristic,1,485,3,22,44,30,0,34
697,11,random,1,485,2,9,12,35,0,43
698,11,union,1,485,2,9,12,35,0,43
699,11,all_thetas,1,485,2,9,12,35,0,43
700,12,heuristic,1,510,2,14,22,30,0,32
701,12,random,1,510,2,9,12,34,0,43
702,12,union,1,510,2,9,12,34,0,43
703,12,all_thetas,1,510,2,9,12,34,0,43
704,12,heuristic,1,510,3,21,42,28,0,28
705,12,random,1,510,2,9,12,34,0,41
706,12,union,1,510,2,9,12,34,0,41
707,12,all_thetas,1,510,2,9,12,34,0,41
708,12,heuristic,1,510,2,14,22,29,0,32
709,12,random,1,510,2,9,12,36,0,43
710,12,union,1,510,2,9,12,36,0,43
711,12,all_thetas,1,510,2,9,12,36,0,43
712,12,heuristic,1,510,3,23,46,24,0,24
713,12,random,1,510,2,9,12,36,2,45
714,12,union,1,510,2,9,12,36,2,45
715,12,all_thetas,1,510,2,9,12,36,2,45
716,12,heuristic,1,510,2,14,22,23,0,29
717,12,random,1,510,2,9,12,24,0,44
718,12,union,1,510,2,9,12,24,0,44
719,12,all_thetas,1,510,2,9,12,24,0,44
720,13,heuristic,1,544,2,14,22,33,0,36
721,13,random,1,544,2,11,16,34,1,39
722,13,union,1,544,2,11,16,34,1,39
723,13,all_thetas,1,544,2,11,16,34,1,39
724,13,heuristic,1,544,3,22,44,29,0,29
725,13,random,1,544,2,9,12,34,2,44
726,13,union,1,544,2,9,12,34,2,44
727,13,all_thetas,1,544,2,9,12,34,2,44
728,13,heuristic,1,544,2,18,30,22,0,23
729,13,random,1,544,2,9,12,37,1,44
730,13,union,1,544,2,9,12,37,1,44
731,13,all_thetas,1,544,2,9,12,37,1,44
732,13,heuristic,1,544,2,14,22,33,1,35
733,13,random,1,544,2,11,16,33,1,40
734,13,union,1,544,2,11,16,33,1,40
735,13,all_thetas,1,544,2,11,16,33,1,40
736,13,heuristic,1,544,3,25,53,25,1,26
737,13,random,1,544,2,9,12,29,9,44
738,13,union,1,544,2,9,12,29,9,44
739,13,all_thetas,1,544,2,9,12,29,9,44
740,14,heuristic,1,570,2,15,24,29,0,29
741,14,random,1,570,2,9,12,37,1,44
742,14,union,1,570,2,9,12,37,1,44
743,14,all_thetas,1,570,2,9,12,37,1,44
744,14,heuristic,1,570,2,14,22,29,0,31
745,14,random,1,570,2,9,12,36,1,43
746,14,union,1,570,2,9,12,36,1,43
747,14,all_thetas,1,570,2,9,12,36,1,43
748,14,heuristic,1,570,2,15,24,28,0,30
749,14,random,1,570,2,9,12,36,0,44
750,14,union,1,570,2,9,12,36,0,44
751,14,all_thetas,1,570,2,9,12,36,0,44
752,14,heuristic,1,570,2,15,24,30,0,30
753,14,random,1,570,2,9,12,33,2,42
754,14,union,1,570,2,9,12,33,2,42
755,14,all_thetas,1,570,2,9,12,33,2,42
756,14,heuristic,1,570,2,13,20,31,0,34
757,14,random,1,570,2,9,12,36,0,44
758,14,union,1,570,2,9,12,36,0,44
759,14,all_thetas,1,570,2,9,12,36,0,44
