,n_pref,n_items,relation,MSS,Time
276,6,4,LEX,1,0.10422992706298828
277,6,4,LEX+,1,0.10547804832458496
278,6,4,LEX,1,0.04850363731384277
279,6,4,LEX+,1,0.046811819076538086
280,6,4,LEX,2,0.04651212692260742
281,6,4,LEX+,2,0.04712176322937012
282,6,4,LEX,3,0.09854936599731445
283,6,4,LEX+,3,0.0965738296508789
284,6,4,LEX,1,0.04401397705078125
285,6,4,LEX+,1,0.03868746757507324
286,6,4,LEX,1,0.04605507850646973
287,6,4,LEX+,1,0.04161477088928223
288,6,4,LEX,1,0.06058669090270996
289,6,4,LEX+,1,0.06433463096618652
290,6,4,LEX,2,0.1725478172302246
291,6,4,LEX+,2,0.18332648277282715
292,6,4,LEX,1,0.03212308883666992
293,6,4,LEX+,1,0.031005382537841797
294,6,4,LEX,1,0.11216282844543457
295,6,4,LEX+,1,0.10665655136108398
296,6,4,LEX,3,0.09053874015808105
297,6,4,LEX+,3,0.10902070999145508
298,6,4,LEX,3,0.09087967872619629
299,6,4,LEX+,3,0.08502745628356934
300,6,4,LEX,1,0.08162093162536621
301,6,4,LEX+,1,0.0891275405883789
302,6,4,LEX,1,0.050188302993774414
303,6,4,LEX+,1,0.04572248458862305
304,6,4,LEX,2,0.0519711971282959
305,6,4,LEX+,2,0.053775787353515625
306,6,4,LEX,1,0.0323023796081543
307,6,4,LEX+,1,0.028990745544433594
308,6,4,LEX,1,0.08883404731750488
309,6,4,LEX+,1,0.08104443550109863
310,6,4,LEX,1,0.03904271125793457
311,6,4,LEX+,1,0.04176950454711914
312,6,4,LEX,1,0.04214072227478027
313,6,4,LEX+,1,0.04263734817504883
314,6,4,LEX,2,0.049535274505615234
315,6,4,LEX+,2,0.046547889709472656
316,6,4,LEX,1,0.15912866592407227
317,6,4,LEX+,1,0.1486959457397461
318,6,4,LEX,1,0.03847217559814453
319,6,4,LEX+,1,0.037595510482788086
320,6,4,LEX,1,0.037602901458740234
321,6,4,LEX+,1,0.039681196212768555
322,6,4,LEX,6,0.6600735187530518
323,6,4,LEX+,4,0.5376057624816895
324,6,4,LEX,1,0.04031205177307129
325,6,4,LEX+,1,0.03491616249084473
326,6,4,LEX,3,0.11431264877319336
327,6,4,LEX+,3,0.11697912216186523
328,6,4,LEX,1,0.037209272384643555
329,6,4,LEX+,1,0.0390470027923584
330,6,4,LEX,1,0.04385542869567871
331,6,4,LEX+,1,0.041800498962402344
332,6,4,LEX,3,0.12338638305664062
333,6,4,LEX+,3,0.12392234802246094
334,6,4,LEX,1,0.027324438095092773
335,6,4,LEX+,1,0.03163766860961914
336,6,4,LEX,3,0.17522907257080078
337,6,4,LEX+,3,0.17672133445739746
338,6,4,LEX,1,0.09412693977355957
339,6,4,LEX+,1,0.09029793739318848
340,6,4,LEX,1,0.03553628921508789
341,6,4,LEX+,1,0.028995752334594727
342,6,4,LEX,2,0.05026388168334961
343,6,4,LEX+,2,0.054091453552246094
344,6,4,LEX,6,0.7465224266052246
345,6,4,LEX+,4,0.6288866996765137
346,6,4,LEX,3,0.0877237319946289
347,6,4,LEX+,3,0.08305168151855469
348,6,4,LEX,2,0.12263178825378418
349,6,4,LEX+,2,0.13175749778747559
350,6,4,LEX,2,0.13491296768188477
351,6,4,LEX+,2,0.14544367790222168
352,6,4,LEX,1,0.04667186737060547
353,6,4,LEX+,1,0.04770374298095703
354,6,4,LEX,1,0.030030488967895508
355,6,4,LEX+,1,0.026598453521728516
356,6,4,LEX,1,0.1058356761932373
357,6,4,LEX+,1,0.10405874252319336
358,6,4,LEX,3,0.1819295883178711
359,6,4,LEX+,3,0.17435789108276367
360,10,4,LEX,1,0.26050257682800293
361,10,4,LEX+,1,0.2595834732055664
362,10,4,LEX,2,0.12711310386657715
363,10,4,LEX+,2,0.12364935874938965
364,10,4,LEX,1,0.04798579216003418
365,10,4,LEX+,1,0.049593210220336914
366,10,4,LEX,1,0.04848980903625488
367,10,4,LEX+,1,0.047104835510253906
368,10,4,LEX,1,0.04911017417907715
369,10,4,LEX+,1,0.045706987380981445
370,10,4,LEX,2,0.05162453651428223
371,10,4,LEX+,2,0.049623727798461914
372,10,4,LEX,1,0.1153411865234375
373,10,4,LEX+,1,0.07432031631469727
374,10,4,LEX,1,0.04254460334777832
375,10,4,LEX+,1,0.03588151931762695
376,10,4,LEX,1,0.15480375289916992
377,10,4,LEX+,1,0.1516561508178711
378,10,4,LEX,18,1.705594778060913
379,10,4,LEX+,4,1.0149335861206055
380,10,4,LEX,1,0.05901741981506348
381,10,4,LEX+,1,0.058757781982421875
382,10,4,LEX,1,0.04566359519958496
383,10,4,LEX+,1,0.05179572105407715
384,10,4,LEX,1,0.04763340950012207
385,10,4,LEX+,1,0.050057172775268555
386,10,4,LEX,1,0.06571030616760254
387,10,4,LEX+,1,0.06317687034606934
388,10,4,LEX,1,0.11264777183532715
389,10,4,LEX+,1,0.10878872871398926
390,10,4,LEX,4,0.12909317016601562
391,10,4,LEX+,2,0.11477375030517578
392,10,4,LEX,4,0.15008878707885742
393,10,4,LEX+,2,0.11216092109680176
394,10,4,LEX,1,0.03731966018676758
395,10,4,LEX+,1,0.04187417030334473
396,10,4,LEX,1,0.04541659355163574
397,10,4,LEX+,1,0.10480117797851562
398,10,4,LEX,1,0.21353816986083984
399,10,4,LEX+,1,0.22200751304626465
400,10,4,LEX,3,0.0940711498260498
401,10,4,LEX+,2,0.07831382751464844
402,10,4,LEX,1,0.0505063533782959
403,10,4,LEX+,1,0.04998970031738281
404,10,4,LEX,1,0.04953575134277344
405,10,4,LEX+,1,0.05325198173522949
406,10,4,LEX,1,0.048970699310302734
407,10,4,LEX+,1,0.04826188087463379
408,10,4,LEX,1,0.0498502254486084
409,10,4,LEX+,1,0.05012989044189453
410,10,4,LEX,2,0.13928937911987305
411,10,4,LEX+,2,0.1330552101135254
412,10,4,LEX,1,0.04685235023498535
413,10,4,LEX+,1,0.040268898010253906
414,10,4,LEX,1,0.05348706245422363
415,10,4,LEX+,1,0.049546003341674805
416,10,4,LEX,1,0.05022573471069336
417,10,4,LEX+,1,0.045098304748535156
418,10,4,LEX,1,0.053716182708740234
419,10,4,LEX+,1,0.04685783386230469
420,10,4,LEX,1,0.05036807060241699
421,10,4,LEX+,1,0.05053520202636719
422,10,4,LEX,3,0.7483391761779785
423,10,4,LEX+,2,0.6142380237579346
424,10,4,LEX,1,0.2004694938659668
425,10,4,LEX+,1,0.18629908561706543
426,10,4,LEX,1,0.3142855167388916
427,10,4,LEX+,1,0.25400853157043457
428,10,4,LEX,1,0.0479428768157959
429,10,4,LEX+,1,0.05080008506774902
430,10,4,LEX,2,0.07800841331481934
431,10,4,LEX+,2,0.07677340507507324
432,10,4,LEX,1,0.04356670379638672
433,10,4,LEX+,1,0.03606534004211426
434,10,4,LEX,1,0.04044032096862793
435,10,4,LEX+,1,0.03873109817504883
436,10,4,LEX,1,0.21938371658325195
437,10,4,LEX+,1,0.21398425102233887
438,10,4,LEX,1,0.0459747314453125
439,10,4,LEX+,1,0.051126956939697266
440,10,4,LEX,1,0.045228004455566406
441,10,4,LEX+,1,0.050919532775878906
442,10,4,LEX,6,0.4316556453704834
443,10,4,LEX+,4,0.3285713195800781
444,10,4,LEX,16,0.6299052238464355
445,10,4,LEX+,8,0.4798238277435303
446,10,4,LEX,1,0.048004150390625
447,10,4,LEX+,1,0.04707741737365723
448,10,4,LEX,2,0.8064436912536621
449,10,4,LEX+,1,0.6006956100463867
450,10,4,LEX,16,1.097447395324707
451,10,4,LEX+,6,0.7643778324127197
452,10,4,LEX,1,0.040985107421875
453,10,4,LEX+,1,0.039127349853515625
454,10,4,LEX,1,0.04857444763183594
455,10,4,LEX+,1,0.04839038848876953
456,10,4,LEX,2,0.13599252700805664
457,10,4,LEX+,2,0.15087175369262695
458,10,4,LEX,16,0.6077134609222412
459,10,4,LEX+,8,0.42751550674438477
460,10,4,LEX,2,0.05106043815612793
461,10,4,LEX+,2,0.0453333854675293
462,10,4,LEX,6,0.3645784854888916
463,10,4,LEX+,4,0.3524801731109619
464,10,4,LEX,1,0.04008078575134277
465,10,4,LEX+,1,0.03998279571533203
466,10,4,LEX,1,0.04723525047302246
467,10,4,LEX+,1,0.050513267517089844
468,10,4,LEX,1,0.0456850528717041
469,10,4,LEX+,1,0.052675485610961914
470,10,4,LEX,2,0.15311479568481445
471,10,4,LEX+,2,0.14977502822875977
472,10,4,LEX,1,0.04182744026184082
473,10,4,LEX+,1,0.0371251106262207
474,10,4,LEX,1,0.049530029296875
475,10,4,LEX+,1,0.04566240310668945
476,10,4,LEX,1,0.052724599838256836
477,10,4,LEX+,1,0.046163082122802734
478,10,4,LEX,37,2.1681439876556396
479,10,4,LEX+,10,1.1847789287567139
480,10,4,LEX,1,0.036618947982788086
481,10,4,LEX+,1,0.04199409484863281
482,10,4,LEX,6,0.6132323741912842
483,10,4,LEX+,4,0.5234529972076416
484,10,4,LEX,1,0.1672976016998291
485,10,4,LEX+,1,0.17103886604309082
486,10,4,LEX,1,0.42569398880004883
487,10,4,LEX+,1,0.36775946617126465
488,10,4,LEX,2,0.09976768493652344
489,10,4,LEX+,2,0.09689855575561523
490,10,4,LEX,25,2.6719977855682373
491,10,4,LEX+,6,1.4972269535064697
492,10,4,LEX,1,0.1190943717956543
493,10,4,LEX+,1,0.11962604522705078
494,10,4,LEX,1,0.05049252510070801
495,10,4,LEX+,1,0.04949951171875
496,10,4,LEX,1,0.04145932197570801
497,10,4,LEX+,1,0.04179072380065918
498,10,4,LEX,1,0.057865142822265625
499,10,4,LEX+,1,0.04910588264465332
500,10,4,LEX,1,0.128828763961792
501,10,4,LEX+,1,0.13717055320739746
502,10,4,LEX,40,7.593458414077759
503,10,4,LEX+,6,2.90012264251709
504,10,4,LEX,1,0.05354928970336914
505,10,4,LEX+,1,0.049088239669799805
506,10,4,LEX,1,0.049246788024902344
507,10,4,LEX+,1,0.0456545352935791
508,10,4,LEX,4,0.3110804557800293
509,10,4,LEX+,2,0.24999713897705078
510,10,4,LEX,1,0.038965463638305664
511,10,4,LEX+,1,0.04145693778991699
512,10,4,LEX,1,0.05096888542175293
513,10,4,LEX+,1,0.0476231575012207
514,10,4,LEX,3,0.07879400253295898
515,10,4,LEX+,3,0.07949328422546387
516,10,4,LEX,1,0.049866437911987305
517,10,4,LEX+,1,0.04973173141479492
518,10,4,LEX,1,0.0505375862121582
519,10,4,LEX+,1,0.048013925552368164
520,10,4,LEX,1,0.06161999702453613
521,10,4,LEX+,1,0.05556535720825195
522,10,4,LEX,1,0.23920750617980957
523,10,4,LEX+,1,0.24941682815551758
524,10,4,LEX,1,0.052426815032958984
525,10,4,LEX+,1,0.05223536491394043
526,10,4,LEX,2,0.2885136604309082
527,10,4,LEX+,2,0.29114246368408203
528,10,4,LEX,1,0.12446761131286621
529,10,4,LEX+,1,0.12948107719421387
530,10,4,LEX,7,0.43180108070373535
531,10,4,LEX+,2,0.25766468048095703
532,10,4,LEX,16,0.5904603004455566
533,10,4,LEX+,8,0.4488556385040283
534,10,4,LEX,1,0.06701302528381348
535,10,4,LEX+,1,0.06800270080566406
536,10,4,LEX,1,0.050701141357421875
537,10,4,LEX+,1,0.04495692253112793
538,10,4,LEX,1,0.0570070743560791
539,10,4,LEX+,1,0.04503440856933594
540,10,4,LEX,3,0.08037066459655762
541,10,4,LEX+,3,0.07693028450012207
542,10,4,LEX,2,0.13077449798583984
543,10,4,LEX+,1,0.10707569122314453
544,10,4,LEX,3,0.07507014274597168
545,10,4,LEX+,3,0.0750734806060791
546,10,4,LEX,15,0.9854700565338135
547,10,4,LEX+,6,0.7976915836334229
548,10,4,LEX,1,0.10488176345825195
549,10,4,LEX+,1,0.10565567016601562
550,10,4,LEX,1,0.055089473724365234
551,10,4,LEX+,1,0.04748654365539551
552,10,4,LEX,1,0.2316758632659912
553,10,4,LEX+,1,0.22712421417236328
554,10,4,LEX,2,0.048645734786987305
555,10,4,LEX+,2,0.048065900802612305
556,10,4,LEX,1,0.05080771446228027
557,10,4,LEX+,1,0.0459904670715332
558,10,4,LEX,1,0.04200911521911621
559,10,4,LEX+,1,0.041550397872924805
560,10,4,LEX,1,0.08820962905883789
561,10,4,LEX+,1,0.08824825286865234
562,10,4,LEX,1,0.05008220672607422
563,10,4,LEX+,1,0.05345559120178223
564,10,4,LEX,1,0.18648695945739746
565,10,4,LEX+,1,0.1885058879852295
566,10,4,LEX,1,0.03751540184020996
567,10,4,LEX+,1,0.04070019721984863
568,10,4,LEX,1,0.0493471622467041
569,10,4,LEX+,1,0.052384138107299805
570,10,4,LEX,1,0.12246823310852051
571,10,4,LEX+,1,0.12810802459716797
572,10,4,LEX,1,0.13359498977661133
573,10,4,LEX+,1,0.14754390716552734
574,10,4,LEX,1,0.07831144332885742
575,10,4,LEX+,1,0.08053970336914062
576,10,4,LEX,37,1.2305943965911865
577,10,4,LEX+,10,0.6690411567687988
578,10,4,LEX,1,0.03831291198730469
579,10,4,LEX+,1,0.03809356689453125
580,10,4,LEX,2,0.052015066146850586
581,10,4,LEX+,2,0.04926300048828125
582,10,4,LEX,1,0.06801724433898926
583,10,4,LEX+,1,0.07037687301635742
584,10,4,LEX,1,0.15750789642333984
585,10,4,LEX+,1,0.1597597599029541
586,10,4,LEX,1,0.09009337425231934
587,10,4,LEX+,1,0.08949875831604004
588,10,4,LEX,1,0.06813240051269531
589,10,4,LEX+,1,0.07169032096862793
590,10,4,LEX,63,7.719503879547119
591,10,4,LEX+,10,4.344943523406982
592,10,4,LEX,25,1.2131099700927734
593,10,4,LEX+,6,0.6910421848297119
594,10,4,LEX,4,0.18513751029968262
595,10,4,LEX+,2,0.16884469985961914
596,10,4,LEX,2,0.14517903327941895
597,10,4,LEX+,2,0.15508484840393066
598,10,4,LEX,2,0.14828133583068848
599,10,4,LEX+,2,0.16722607612609863
600,10,4,LEX,1,0.2480473518371582
601,10,4,LEX+,1,0.25371861457824707
602,10,4,LEX,1,0.25395631790161133
603,10,4,LEX+,1,0.2640054225921631
604,10,4,LEX,25,2.798600196838379
605,10,4,LEX+,6,1.4863791465759277
606,10,4,LEX,2,0.09775710105895996
607,10,4,LEX+,2,0.0939943790435791
608,10,4,LEX,1,0.10135436058044434
609,10,4,LEX+,1,0.16715359687805176
610,10,4,LEX,2,0.0865938663482666
611,10,4,LEX+,2,0.09133648872375488
612,10,4,LEX,1,0.04661273956298828
613,10,4,LEX+,1,0.0525515079498291
614,10,4,LEX,16,2.059427499771118
615,10,4,LEX+,6,1.4197173118591309
616,10,4,LEX,1,0.057743072509765625
617,10,4,LEX+,1,0.04753732681274414
618,10,4,LEX,2,0.09393048286437988
619,10,4,LEX+,2,0.09543919563293457
620,10,4,LEX,2,0.11501193046569824
621,10,4,LEX+,2,0.11668586730957031
622,10,4,LEX,3,0.06728219985961914
623,10,4,LEX+,3,0.06889653205871582
624,10,4,LEX,1,0.16087722778320312
625,10,4,LEX+,1,0.16776561737060547
626,10,4,LEX,1,0.037418365478515625
627,10,4,LEX+,1,0.04144144058227539
628,10,4,LEX,1,0.05807662010192871
629,10,4,LEX+,1,0.059964895248413086
630,10,4,LEX,4,0.2003154754638672
631,10,4,LEX+,2,0.14913320541381836
632,10,4,LEX,4,0.29073143005371094
633,10,4,LEX+,2,0.22312498092651367
634,10,4,LEX,1,0.04981708526611328
635,10,4,LEX+,1,0.04914426803588867
636,10,4,LEX,1,0.25298476219177246
637,10,4,LEX+,1,0.26674461364746094
638,10,4,LEX,6,0.37316083908081055
639,10,4,LEX+,4,0.3081779479980469
640,10,4,LEX,1,0.051990509033203125
641,10,4,LEX+,1,0.045758962631225586
642,10,4,LEX,1,0.053258419036865234
643,10,4,LEX+,1,0.04485607147216797
644,10,4,LEX,1,0.09595847129821777
645,10,4,LEX+,1,0.03937387466430664
646,10,4,LEX,1,0.2924058437347412
647,10,4,LEX+,1,0.29309582710266113
