,n_pref,n_items,relation,MSS,Time
616,6,4,INCL,12,0.160536527633667
617,6,4,LEX+,2,0.047621726989746094
618,6,4,LEX,1,0.029791831970214844
619,6,4,INCL,5,0.07287764549255371
620,6,4,LEX+,1,0.030825138092041016
621,6,4,LEX,1,0.03927922248840332
622,6,4,INCL,24,0.3033466339111328
623,6,4,LEX+,1,0.14049553871154785
624,6,4,LEX,2,0.053201913833618164
625,6,4,INCL,24,0.29350876808166504
626,6,4,LEX+,2,0.05050206184387207
627,6,4,LEX,1,0.03766345977783203
628,6,4,INCL,2,0.050417184829711914
629,6,4,LEX+,1,0.03575611114501953
630,6,4,LEX,1,0.041425466537475586
631,6,4,INCL,24,0.30144429206848145
632,6,4,LEX+,1,0.03945589065551758
633,6,4,LEX,2,0.13398456573486328
634,6,4,INCL,1584,19.878175973892212
635,6,4,LEX+,2,0.12312769889831543
636,6,4,LEX,3,0.11377477645874023
637,6,4,INCL,376,4.6147074699401855
638,6,4,LEX+,3,0.11204004287719727
639,6,4,LEX,1,0.029892444610595703
640,6,4,INCL,4,0.07120704650878906
641,6,4,LEX+,1,0.027681350708007812
642,6,4,LEX,1,0.0400998592376709
643,6,4,INCL,1,0.0397334098815918
644,6,4,LEX+,1,0.035631656646728516
645,6,4,LEX,2,0.13877439498901367
646,6,4,INCL,156,2.0128121376037598
647,6,4,LEX+,2,0.11349964141845703
648,6,4,LEX,2,0.10598087310791016
649,6,4,INCL,156,1.8738653659820557
650,6,4,LEX+,2,0.09684157371520996
651,6,4,LEX,3,0.07813096046447754
652,6,4,INCL,72,0.9005608558654785
653,6,4,LEX+,3,0.09148073196411133
